district,period,year,quarter,date,price_sqm_sale,price_sqm_rental,log_price_sale,price_growth_qoq,price_growth_yoy,ine_transaction_count_national,ine_transaction_value_thousands_national,ine_price_value_index_national,ine_volume_index_national,mortgage_rate_fixed_pct_national,fdi_realestate_transactions_meur_national,fdi_realestate_stock_meur_national,fdi_total_stock_meur_national,construction_cost_yoy_growth_pct_national,population_national,unemployment_rate_pct_regional
braganca,3T2023,2023,3,2023-07-01,858.6666666666666,,6.755380798556135,-0.020904599011782654,0.053578732106339455,34256.0,7072380.0,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31,30449.77,192753.71,,11067026.0,6.1000000000000005
braganca,4T2023,2023,4,2023-10-01,870.3333333333334,,6.768876280031019,0.013586956521739246,0.008108108108108025,34126.0,7174277.0,173.87088910761483,150.81815068114773,3.966666666666667,853.13,31302.9,192753.71,,11067026.0,6.6000000000000005
braganca,1T2024,2024,1,2024-01-01,868.3333333333334,,6.766575665519357,-0.0022979701263883268,0.006568778979907375,33077.0,6730533.0,168.28967248471187,146.18214763172722,3.813333333333333,664.25,31967.15,201383.75,,11295785.0,6.800000000000001
braganca,2T2024,2024,2,2024-04-01,882.0,,6.782192056006791,0.015738963531669814,0.005701254275940704,37125.0,7876682.0,175.47327047702692,164.072081229491,3.8699999999999997,863.79,32830.94,201383.75,,11295785.0,6.2
braganca,3T2024,2024,3,2024-07-01,900.0,,6.802394763324311,0.020408163265306145,0.04813664596273304,40909.0,9052016.0,183.003994750677,180.7952800274006,3.6733333333333333,962.02,33792.96,201383.75,,11295785.0,6.2
braganca,4T2024,2024,4,2024-10-01,927.3333333333334,,6.832313083815278,0.03037037037037038,0.06549214860206809,45214.0,10173942.0,186.10174614443363,199.8210122750224,3.41,1048.07,34841.03,201383.75,,11295785.0,6.7
braganca,1T2025,2025,1,2025-01-01,904.3333333333334,,6.807198023990822,-0.024802300503235064,0.04145873320537419,41358.0,9617638.0,192.3282226547581,182.77961307715256,3.4499999999999997,968.9,35809.93,213730.82,,11405627.0,6.6000000000000005
castelo-branco,1T2015,2015,1,2015-01-01,738.3333333333334,3.5,6.604395393811126,,,21762.0,2662680.0,101.19388995618124,96.176070887978,,319.12,12554.79,125514.7,0.7000000000000001,10381838.0,14.2
castelo-branco,2T2015,2015,2,2015-04-01,733.3333333333334,3.6,6.597600350678298,-0.006772009029345383,,20614.0,2509888.0,100.69923957118108,91.10254228861218,,297.14,12851.93,125514.7,0.8333333333333334,10381838.0,12.4
castelo-branco,3T2015,2015,3,2015-07-01,733.3333333333334,3.4,6.597600350678298,0.0,,22928.0,2697752.0,97.31280042246271,101.32914958733386,,319.68,13171.62,125514.7,1.1333333333333335,10381838.0,12.3
castelo-branco,4T2015,2015,4,2015-10-01,721.0,3.1,6.580639137284949,-0.016818181818181843,,25205.0,3071762.0,100.79407005017497,111.39223723607596,,405.34,13576.96,125514.7,1.2000000000000002,10381838.0,12.5
castelo-branco,1T2016,2016,1,2016-01-01,685.0,3.1666666666666665,6.529418838262226,-0.04993065187239942,-0.07223476297968401,24926.0,3001077.0,99.57691524589762,110.1592106862301,,434.9,14011.86,127838.92,1.3666666666666665,10356516.0,12.8
castelo-branco,2T2016,2016,2,2016-04-01,679.0,3.6,6.520621127558696,-0.008759124087591275,-0.0740909090909091,26890.0,3267885.0,100.5101875107177,118.83901048514512,,401.38,14413.24,127838.92,1.3666666666666665,10356516.0,11.2
castelo-branco,3T2016,2016,3,2016-07-01,699.6666666666666,3.733333333333333,6.550604031152523,0.03043691703485507,-0.04590909090909101,26675.0,3173236.0,98.38571929954205,117.8888287352639,,331.47,14744.71,127838.92,1.2000000000000002,10356516.0,10.9
castelo-branco,4T2016,2016,4,2016-10-01,683.3333333333334,3.733333333333333,6.526982783464344,-0.02334444973797034,-0.052242256125751174,28999.0,3551512.0,101.2894901297318,128.15963053398005,,408.85,15153.56,127838.92,1.2000000000000002,10356516.0,10.8
castelo-branco,1T2017,2017,1,2017-01-01,677.6666666666666,3.9,6.518655524960237,-0.008292682926829387,-0.010705596107056015,29975.0,3800102.0,104.85042196590872,132.4730137334409,,489.78,15643.34,138586.19,1.2666666666666668,10340124.0,10.4
castelo-branco,2T2017,2017,2,2017-04-01,681.0,3.733333333333333,6.523562306149512,0.004918839153959631,0.002945508100147265,31197.0,4021419.0,106.61065537213086,137.8735816327658,,370.69,16014.03,138586.19,1.3333333333333333,10340124.0,9.1
castelo-branco,3T2017,2017,3,2017-07-01,679.0,3.766666666666667,6.520621127558696,-0.002936857562408246,-0.02953787517865647,32722.0,4258992.0,107.64679513938984,144.61324288192336,,384.08,16398.1,138586.19,1.5,10340124.0,8.8
castelo-branco,4T2017,2017,4,2017-10-01,671.0,3.6333333333333333,6.508769136971682,-0.01178203240058906,-0.018048780487804894,35940.0,4898678.0,112.72881483438267,158.83503298014563,,440.43,16838.54,138586.19,1.7666666666666668,10340124.0,8.3
castelo-branco,1T2018,2018,1,2018-01-01,673.3333333333334,3.733333333333333,6.512240501727141,0.003477396920019915,-0.0063944909001474315,34449.0,4755125.0,114.16144018167434,152.2456330309693,,495.45,17333.99,136252.87,1.8,10334633.0,8.0
castelo-branco,2T2018,2018,2,2018-04-01,659.6666666666666,3.6666666666666665,6.491734656934456,-0.020297029702970426,-0.03132648066568777,38730.0,5425227.0,115.8522674050557,171.16529847860434,,514.24,17848.23,136252.87,1.9000000000000001,10334633.0,6.9
castelo-branco,3T2018,2018,3,2018-07-01,680.6666666666666,3.966666666666667,6.523072710056501,0.03183425972713483,0.002454590083456054,38964.0,5512302.0,117.00477583884005,172.19944977847507,,434.61,18282.84,136252.87,2.1333333333333333,10334633.0,6.800000000000001
castelo-branco,4T2018,2018,4,2018-10-01,660.6666666666666,3.733333333333333,6.493249426221824,-0.02938295788442702,-0.015399900645802322,39066.0,5414883.0,114.63685212246476,172.65023367841872,2.64,498.33,18781.17,136252.87,2.233333333333334,10334633.0,6.7
castelo-branco,1T2019,2019,1,2019-01-01,678.6666666666666,3.766666666666667,6.520130089002303,0.02724520686175591,0.007920792079207706,36954.0,5261090.0,117.7466059092851,163.31635527958545,2.8666666666666667,445.76,19226.93,148342.92,2.366666666666667,10354446.0,6.9
castelo-branco,2T2019,2019,2,2019-04-01,680.0,4.066666666666666,6.522092798170152,0.0019646365422396617,0.030823648307225948,36681.0,5414806.0,122.08880842455076,162.10984542973628,3.1566666666666667,415.35,19642.28,148342.92,2.466666666666667,10354446.0,6.300000000000001
castelo-branco,3T2019,2019,3,2019-07-01,681.3333333333334,5.066666666666666,6.524051662655485,0.0019607843137254832,0.0009794319294809117,39554.0,5800028.0,121.2757031962132,174.80692527814915,2.4133333333333336,418.47,20060.75,148342.92,2.4000000000000004,10354446.0,6.2
castelo-branco,4T2019,2019,4,2019-10-01,689.0,5.3,6.535241271013659,0.011252446183952935,0.04288597376387493,41676.0,6136268.0,121.77339389322496,184.18499817697688,2.1866666666666665,490.46,20551.21,148342.92,2.4000000000000004,10354446.0,6.800000000000001
castelo-branco,1T2020,2020,1,2020-01-01,688.6666666666666,4.6000000000000005,6.534757361011474,-0.0004837929366231508,0.014734774066797574,36399.0,5785538.0,131.4584231641285,160.86356052989206,2.21,468.51,21019.72,150377.77,2.533333333333333,10384846.0,6.9
castelo-branco,2T2020,2020,2,2020-04-01,688.6666666666666,4.8,6.534757361011474,0.0,0.012745098039215641,26379.0,4125502.0,129.34587844472952,116.5806715354274,2.21,274.49,21294.21,150377.77,2.2,10384846.0,5.7
castelo-branco,3T2020,2020,3,2020-07-01,693.6666666666666,4.933333333333334,6.541991537725525,0.007260406582768608,0.018101761252446114,35596.0,5427603.0,126.10752326248976,157.31474218033566,2.08,352.27,21646.48,150377.77,2.1333333333333333,10384846.0,8.200000000000001
castelo-branco,4T2020,2020,4,2020-10-01,685.3333333333334,4.8,6.529905337906946,-0.01201345506967788,-0.005321722302854326,39139.0,6098441.0,128.86744612614154,172.97285352837838,2.1266666666666665,488.87,22135.35,150377.77,2.1,10384846.0,7.300000000000001
castelo-branco,1T2021,2021,1,2021-01-01,703.6666666666666,4.8,6.556304759180211,0.02675097276264582,0.021781219748305825,34614.0,5595240.0,133.69065495381548,152.97484228087814,1.9566666666666668,345.02,22480.37,164176.4,1.9000000000000001,,7.2
castelo-branco,2T2021,2021,2,2021-04-01,713.0,4.966666666666667,6.569481420414296,0.013263855992420748,0.03533397870280752,41736.0,6933006.0,137.38675721914424,184.45016517694373,2.1933333333333334,512.35,22992.72,164176.4,2.866666666666667,,6.9
castelo-branco,3T2021,2021,3,2021-07-01,727.3333333333334,5.466666666666666,6.589384877724907,0.02010285179990645,0.04853435848149945,43447.0,7345978.0,139.83759623515712,192.0118441259985,2.18,570.74,23563.46,164176.4,4.033333333333334,,6.300000000000001
castelo-branco,4T2021,2021,4,2021-10-01,720.6666666666666,5.866666666666667,6.5801767095310435,-0.00916590284142993,0.05155642023346285,45885.0,8225207.0,148.2552976019511,202.7864632246517,2.1533333333333333,700.74,24264.2,164176.4,5.300000000000001,,6.300000000000001
castelo-branco,1T2022,2022,1,2022-01-01,706.6666666666666,5.666666666666667,6.560559078997948,-0.01942645698427381,0.00426338228327805,43544.0,8081797.0,153.50189341648706,192.44053077594492,2.3266666666666667,615.95,24880.15,175732.61,6.766666666666667,10764411.0,6.0
castelo-branco,2T2022,2022,2,2022-04-01,700.6666666666666,5.433333333333334,6.552032262768787,-0.008490566037735903,-0.01729780271154746,43607.0,8287705.0,157.1853964180325,192.71895612591013,2.98,1047.15,25927.3,175732.61,8.666666666666666,10764411.0,5.9
castelo-branco,3T2022,2022,3,2022-07-01,719.3333333333334,6.133333333333333,6.57832485714997,0.026641294005709026,-0.010999083409715893,42223.0,8051492.0,157.71078703058802,186.6024373266747,3.2266666666666666,738.85,26666.15,175732.61,10.333333333333334,10764411.0,5.9
castelo-branco,4T2022,2022,4,2022-10-01,713.3333333333334,5.866666666666667,6.569948819347788,-0.008341056533827662,-0.010175763182238562,38526.0,7362219.0,158.04797371910158,170.26373067871702,3.9066666666666667,762.23,27428.38,175732.61,11.566666666666668,10764411.0,6.7
castelo-branco,1T2023,2023,1,2023-01-01,744.0,6.2,6.612041034833092,0.042990654205607326,0.05283018867924527,34493.0,6857332.0,164.42139501587408,152.440088830945,4.003333333333333,850.7,28279.08,192753.71,,11067026.0,7.2
castelo-branco,2T2023,2023,2,2023-04-01,775.0,6.366666666666667,6.652863029353347,0.04166666666666674,0.1060894386298763,33624.0,6904628.0,169.83415260390527,148.59958678142505,4.073333333333333,1030.38,29309.46,192753.71,,11067026.0,6.1000000000000005
castelo-branco,3T2023,2023,3,2023-07-01,765.6666666666666,6.6000000000000005,6.640746914020989,-0.01204301075268821,0.06441149212233532,34256.0,7072380.0,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31,30449.77,192753.71,,11067026.0,6.1000000000000005
castelo-branco,4T2023,2023,4,2023-10-01,833.0,7.033333333333334,6.725033642166843,0.08794079233783192,0.1677570093457943,34126.0,7174277.0,173.87088910761483,150.81815068114773,3.966666666666667,853.13,31302.9,192753.71,,11067026.0,6.6000000000000005
castelo-branco,1T2024,2024,1,2024-01-01,877.6666666666666,6.8999999999999995,6.7772668708282,0.05362144857943174,0.17965949820788518,33077.0,6730533.0,168.28967248471187,146.18214763172722,3.813333333333333,664.25,31967.15,201383.75,,11295785.0,6.800000000000001
castelo-branco,2T2024,2024,2,2024-04-01,852.6666666666666,7.1000000000000005,6.748368693470678,-0.028484618306114706,0.10021505376344075,37125.0,7876682.0,175.47327047702692,164.072081229491,3.8699999999999997,863.79,32830.94,201383.75,,11295785.0,6.2
castelo-branco,3T2024,2024,3,2024-07-01,853.6666666666666,6.866666666666667,6.749540797531416,0.0011727912431587217,0.11493252067914672,40909.0,9052016.0,183.003994750677,180.7952800274006,3.6733333333333333,962.02,33792.96,201383.75,,11295785.0,6.2
castelo-branco,4T2024,2024,4,2024-10-01,877.3333333333334,7.133333333333333,6.776887003777098,0.027723545490043078,0.053221288515406195,45214.0,10173942.0,186.10174614443363,199.8210122750224,3.41,1048.07,34841.03,201383.75,,11295785.0,6.7
castelo-branco,1T2025,2025,1,2025-01-01,907.0,7.266666666666667,6.810142450115136,0.03381458966565343,0.033421952145841205,41358.0,9617638.0,192.3282226547581,182.77961307715256,3.4499999999999997,968.9,35809.93,213730.82,,11405627.0,6.6000000000000005
coimbra,1T2015,2015,1,2015-01-01,941.3333333333334,4.5,6.847297309945023,,,21762.0,2662680.0,101.19388995618124,96.176070887978,,319.12,12554.79,125514.7,0.7000000000000001,10381838.0,14.2
coimbra,2T2015,2015,2,2015-04-01,983.6666666666666,4.433333333333334,6.89128708627483,0.044971671388101875,,20614.0,2509888.0,100.69923957118108,91.10254228861218,,297.14,12851.93,125514.7,0.8333333333333334,10381838.0,12.4
coimbra,3T2015,2015,3,2015-07-01,1059.6666666666667,4.466666666666667,6.965709672242693,0.07726194510335493,,22928.0,2697752.0,97.31280042246271,101.32914958733386,,319.68,13171.62,125514.7,1.1333333333333335,10381838.0,12.3
coimbra,4T2015,2015,4,2015-10-01,1116.0,4.533333333333333,7.017506142941256,0.05316137150047173,,25205.0,3071762.0,100.79407005017497,111.39223723607596,,405.34,13576.96,125514.7,1.2000000000000002,10381838.0,12.5
coimbra,1T2016,2016,1,2016-01-01,1072.0,4.566666666666666,6.977281341630747,-0.03942652329749108,0.13881019830028318,24926.0,3001077.0,99.57691524589762,110.1592106862301,,434.9,14011.86,127838.92,1.3666666666666665,10356516.0,12.8
coimbra,2T2016,2016,2,2016-04-01,1061.6666666666667,4.5,6.967595279338154,-0.009639303482587014,0.0792951541850222,26890.0,3267885.0,100.5101875107177,118.83901048514512,,401.38,14413.24,127838.92,1.3666666666666665,10356516.0,11.2
coimbra,3T2016,2016,3,2016-07-01,1049.6666666666667,4.833333333333333,6.956227932432915,-0.011302982731554168,-0.009436929852154718,26675.0,3173236.0,98.38571929954205,117.8888287352639,,331.47,14744.71,127838.92,1.2000000000000002,10356516.0,10.9
coimbra,4T2016,2016,4,2016-10-01,1009.6666666666666,5.233333333333333,6.917375522359127,-0.038107335662115105,-0.09528076463560342,28999.0,3551512.0,101.2894901297318,128.15963053398005,,408.85,15153.56,127838.92,1.2000000000000002,10356516.0,10.8
coimbra,1T2017,2017,1,2017-01-01,984.3333333333334,5.3,6.891964593075813,-0.025090789039286854,-0.08177860696517414,29975.0,3800102.0,104.85042196590872,132.4730137334409,,489.78,15643.34,138586.19,1.2666666666666668,10340124.0,10.4
coimbra,2T2017,2017,2,2017-04-01,980.6666666666666,5.2,6.888232612493273,-0.0037250253979005388,-0.07629513343799066,31197.0,4021419.0,106.61065537213086,137.8735816327658,,370.69,16014.03,138586.19,1.3333333333333333,10340124.0,9.1
coimbra,3T2017,2017,3,2017-07-01,995.0,5.066666666666666,6.902742737158593,0.014615907545887152,-0.05208002540489054,32722.0,4258992.0,107.64679513938984,144.61324288192336,,384.08,16398.1,138586.19,1.5,10340124.0,8.8
coimbra,4T2017,2017,4,2017-10-01,1003.6666666666666,5.133333333333333,6.911415239813624,0.008710217755443894,-0.005942555298778518,35940.0,4898678.0,112.72881483438267,158.83503298014563,,440.43,16838.54,138586.19,1.7666666666666668,10340124.0,8.3
coimbra,1T2018,2018,1,2018-01-01,1006.3333333333334,5.233333333333333,6.914068641038729,0.0026569246097642996,0.022350152387402566,34449.0,4755125.0,114.16144018167434,152.2456330309693,,495.45,17333.99,136252.87,1.8,10334633.0,8.0
coimbra,2T2018,2018,2,2018-04-01,989.0,5.3999999999999995,6.8966943316227125,-0.01722424643921827,0.008497620666213512,38730.0,5425227.0,115.8522674050557,171.16529847860434,,514.24,17848.23,136252.87,1.9000000000000001,10334633.0,6.9
coimbra,3T2018,2018,3,2018-07-01,1020.6666666666666,5.633333333333333,6.928211287549519,0.03201887428378836,0.025795644891122294,38964.0,5512302.0,117.00477583884005,172.19944977847507,,434.61,18282.84,136252.87,2.1333333333333333,10334633.0,6.800000000000001
coimbra,4T2018,2018,4,2018-10-01,982.3333333333334,5.666666666666667,6.8899306940695855,-0.037557152188112286,-0.02125539687811351,39066.0,5414883.0,114.63685212246476,172.65023367841872,2.64,498.33,18781.17,136252.87,2.233333333333334,10334633.0,6.7
coimbra,1T2019,2019,1,2019-01-01,1005.0,5.7,6.912742820493176,0.023074312860536184,-0.0013249420337860807,36954.0,5261090.0,117.7466059092851,163.31635527958545,2.8666666666666667,445.76,19226.93,148342.92,2.366666666666667,10354446.0,6.9
coimbra,2T2019,2019,2,2019-04-01,1019.6666666666666,5.8999999999999995,6.927231055482793,0.014593698175787706,0.03100775193798455,36681.0,5414806.0,122.08880842455076,162.10984542973628,3.1566666666666667,415.35,19642.28,148342.92,2.466666666666667,10354446.0,6.300000000000001
coimbra,3T2019,2019,3,2019-07-01,1043.6666666666667,5.833333333333333,6.950495432658296,0.023537103628636924,0.022534291312867438,39554.0,5800028.0,121.2757031962132,174.80692527814915,2.4133333333333336,418.47,20060.75,148342.92,2.4000000000000004,10354446.0,6.2
coimbra,4T2019,2019,4,2019-10-01,1062.0,5.8999999999999995,6.967909201801884,0.017566272756307733,0.08109942314217844,41676.0,6136268.0,121.77339389322496,184.18499817697688,2.1866666666666665,490.46,20551.21,148342.92,2.4000000000000004,10354446.0,6.800000000000001
coimbra,1T2020,2020,1,2020-01-01,1089.6666666666667,6.5,6.993627118056101,0.026051475204017738,0.08424543946932017,36399.0,5785538.0,131.4584231641285,160.86356052989206,2.21,468.51,21019.72,150377.77,2.533333333333333,10384846.0,6.9
coimbra,2T2020,2020,2,2020-04-01,1109.6666666666667,6.7,7.011814948906915,0.01835423676965431,0.08826413860738813,26379.0,4125502.0,129.34587844472952,116.5806715354274,2.21,274.49,21294.21,150377.77,2.2,10384846.0,5.7
coimbra,3T2020,2020,3,2020-07-01,1144.6666666666667,6.533333333333334,7.042868752789311,0.031541003304295545,0.09677419354838701,35596.0,5427603.0,126.10752326248976,157.31474218033566,2.08,352.27,21646.48,150377.77,2.1333333333333333,10384846.0,8.200000000000001
coimbra,4T2020,2020,4,2020-10-01,1181.0,6.599999999999999,7.074116816197362,0.031741409435060985,0.11205273069679844,39139.0,6098441.0,128.86744612614154,172.97285352837838,2.1266666666666665,488.87,22135.35,150377.77,2.1,10384846.0,7.300000000000001
coimbra,1T2021,2021,1,2021-01-01,1197.6666666666667,6.766666666666667,7.088130498445409,0.014112334180073516,0.09911287855613327,34614.0,5595240.0,133.69065495381548,152.97484228087814,1.9566666666666668,345.02,22480.37,164176.4,1.9000000000000001,,7.2
coimbra,2T2021,2021,2,2021-04-01,1200.3333333333333,7.0,7.090354574980766,0.0022265516281656517,0.08170621808350842,41736.0,6933006.0,137.38675721914424,184.45016517694373,2.1933333333333334,512.35,22992.72,164176.4,2.866666666666667,,6.9
coimbra,3T2021,2021,3,2021-07-01,1185.3333333333333,7.033333333333334,7.077779307965685,-0.012496528742016122,0.03552708211997646,43447.0,7345978.0,139.83759623515712,192.0118441259985,2.18,570.74,23563.46,164176.4,4.033333333333334,,6.300000000000001
coimbra,4T2021,2021,4,2021-10-01,1189.3333333333333,6.8999999999999995,7.08114820503179,0.003374578177727683,0.007056167090036647,45885.0,8225207.0,148.2552976019511,202.7864632246517,2.1533333333333333,700.74,24264.2,164176.4,5.300000000000001,,6.300000000000001
coimbra,1T2022,2022,1,2022-01-01,1202.3333333333333,7.266666666666667,7.0920193922354295,0.010930493273542563,0.0038964653492901125,43544.0,8081797.0,153.50189341648706,192.44053077594492,2.3266666666666667,615.95,24880.15,175732.61,6.766666666666667,10764411.0,6.0
coimbra,2T2022,2022,2,2022-04-01,1205.0,7.2,7.094234845924755,0.0022179096201830895,0.0038878089419607242,43607.0,8287705.0,157.1853964180325,192.71895612591013,2.98,1047.15,25927.3,175732.61,8.666666666666666,10764411.0,5.9
coimbra,3T2022,2022,3,2022-07-01,1205.6666666666667,7.466666666666666,7.094787943283988,0.0005532503457814641,0.017154105736783,42223.0,8051492.0,157.71078703058802,186.6024373266747,3.2266666666666666,738.85,26666.15,175732.61,10.333333333333334,10764411.0,5.9
coimbra,4T2022,2022,4,2022-10-01,1285.6666666666667,7.8,7.159032669540118,0.06635333149018519,0.08099775784753382,38526.0,7362219.0,158.04797371910158,170.26373067871702,3.9066666666666667,762.23,27428.38,175732.61,11.566666666666668,10764411.0,6.7
coimbra,1T2023,2023,1,2023-01-01,1293.0,7.833333333333333,7.164720378771857,0.005703914959813261,0.07540892708622127,34493.0,6857332.0,164.42139501587408,152.440088830945,4.003333333333333,850.7,28279.08,192753.71,,11067026.0,7.2
coimbra,2T2023,2023,2,2023-04-01,1381.3333333333333,8.799999999999999,7.230804495271209,0.068316576437226,0.1463347164591977,33624.0,6904628.0,169.83415260390527,148.59958678142505,4.073333333333333,1030.38,29309.46,192753.71,,11067026.0,6.1000000000000005
coimbra,3T2023,2023,3,2023-07-01,1378.3333333333333,9.566666666666666,7.228630318789682,-0.002171814671814709,0.1432126071329829,34256.0,7072380.0,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31,30449.77,192753.71,,11067026.0,6.1000000000000005
coimbra,4T2023,2023,4,2023-10-01,1375.3333333333333,9.5,7.226451404963087,-0.002176541717049618,0.06974332382680837,34126.0,7174277.0,173.87088910761483,150.81815068114773,3.966666666666667,853.13,31302.9,192753.71,,11067026.0,6.6000000000000005
coimbra,1T2024,2024,1,2024-01-01,1404.6666666666667,10.1,7.247555305696025,0.02132816286960737,0.0863624645527199,33077.0,6730533.0,168.28967248471187,146.18214763172722,3.813333333333333,664.25,31967.15,201383.75,,11295785.0,6.800000000000001
coimbra,2T2024,2024,2,2024-04-01,1394.3333333333333,10.5,7.240171682774089,-0.007356430944470915,0.009411196911196962,37125.0,7876682.0,175.47327047702692,164.072081229491,3.8699999999999997,863.79,32830.94,201383.75,,11295785.0,6.2
coimbra,3T2024,2024,3,2024-07-01,1438.6666666666667,10.633333333333333,7.271472037709915,0.031795362180253584,0.04377267230955262,40909.0,9052016.0,183.003994750677,180.7952800274006,3.6733333333333333,962.02,33792.96,201383.75,,11295785.0,6.2
coimbra,4T2024,2024,4,2024-10-01,1494.0,10.433333333333334,7.309212365692763,0.038461538461538325,0.08628211342704795,45214.0,10173942.0,186.10174614443363,199.8210122750224,3.41,1048.07,34841.03,201383.75,,11295785.0,6.7
coimbra,1T2025,2025,1,2025-01-01,1487.0,10.466666666666667,7.304515946460155,-0.004685408299866078,0.0586141433317513,41358.0,9617638.0,192.3282226547581,182.77961307715256,3.4499999999999997,968.9,35809.93,213730.82,,11405627.0,6.6000000000000005
evora,1T2015,2015,1,2015-01-01,844.0,,6.738152494595957,,,21762.0,2662680.0,101.19388995618124,96.176070887978,,319.12,12554.79,125514.7,0.7000000000000001,10381838.0,14.2
evora,2T2015,2015,2,2015-04-01,822.3333333333334,,6.712145827861247,-0.025671406003159536,,20614.0,2509888.0,100.69923957118108,91.10254228861218,,297.14,12851.93,125514.7,0.8333333333333334,10381838.0,12.4
evora,3T2015,2015,3,2015-07-01,840.0,5.066666666666666,6.733401891837359,0.021483583299554132,,22928.0,2697752.0,97.31280042246271,101.32914958733386,,319.68,13171.62,125514.7,1.1333333333333335,10381838.0,12.3
evora,4T2015,2015,4,2015-10-01,885.0,5.6000000000000005,6.785587645007929,0.0535714285714286,,25205.0,3071762.0,100.79407005017497,111.39223723607596,,405.34,13576.96,125514.7,1.2000000000000002,10381838.0,12.5
evora,1T2016,2016,1,2016-01-01,909.3333333333334,5.3999999999999995,6.812711730295243,0.027495291902071672,0.07740916271721954,24926.0,3001077.0,99.57691524589762,110.1592106862301,,434.9,14011.86,127838.92,1.3666666666666665,10356516.0,12.8
evora,2T2016,2016,2,2016-04-01,887.0,4.7,6.787844982309579,-0.024560117302052875,0.07863802188893398,26890.0,3267885.0,100.5101875107177,118.83901048514512,,401.38,14413.24,127838.92,1.3666666666666665,10356516.0,11.2
evora,3T2016,2016,3,2016-07-01,884.3333333333334,4.5,6.78483406546963,-0.003006388575723329,0.05277777777777781,26675.0,3173236.0,98.38571929954205,117.8888287352639,,331.47,14744.71,127838.92,1.2000000000000002,10356516.0,10.9
evora,4T2016,2016,4,2016-10-01,891.6666666666666,4.966666666666667,6.793092370661997,0.008292499057670488,0.007532956685498915,28999.0,3551512.0,101.2894901297318,128.15963053398005,,408.85,15153.56,127838.92,1.2000000000000002,10356516.0,10.8
evora,1T2017,2017,1,2017-01-01,908.3333333333334,5.033333333333333,6.8116114184292345,0.01869158878504673,-0.0010997067448680342,29975.0,3800102.0,104.85042196590872,132.4730137334409,,489.78,15643.34,138586.19,1.2666666666666668,10340124.0,10.4
evora,2T2017,2017,2,2017-04-01,874.3333333333334,4.966666666666666,6.773461691198764,-0.037431192660550505,-0.014280345734686173,31197.0,4021419.0,106.61065537213086,137.8735816327658,,370.69,16014.03,138586.19,1.3333333333333333,10340124.0,9.1
evora,3T2017,2017,3,2017-07-01,869.0,5.166666666666667,6.767343125265392,-0.006099885627144586,-0.017338861666038485,32722.0,4258992.0,107.64679513938984,144.61324288192336,,384.08,16398.1,138586.19,1.5,10340124.0,8.8
evora,4T2017,2017,4,2017-10-01,890.6666666666666,5.266666666666667,6.791970245988427,0.024932873034138714,-0.0011214953271028172,35940.0,4898678.0,112.72881483438267,158.83503298014563,,440.43,16838.54,138586.19,1.7666666666666668,10340124.0,8.3
evora,1T2018,2018,1,2018-01-01,888.6666666666666,5.366666666666667,6.7897222120705445,-0.002245508982035904,-0.021651376146789025,34449.0,4755125.0,114.16144018167434,152.2456330309693,,495.45,17333.99,136252.87,1.8,10334633.0,8.0
evora,2T2018,2018,2,2018-04-01,863.6666666666666,5.45,6.761186891894,-0.028132033008252066,-0.01219977125428906,38730.0,5425227.0,115.8522674050557,171.16529847860434,,514.24,17848.23,136252.87,1.9000000000000001,10334633.0,6.9
evora,3T2018,2018,3,2018-07-01,930.3333333333334,,6.835542944868212,0.07719027402547285,0.07057920981971622,38964.0,5512302.0,117.00477583884005,172.19944977847507,,434.61,18282.84,136252.87,2.1333333333333333,10334633.0,6.800000000000001
evora,4T2018,2018,4,2018-10-01,854.0,5.65,6.74993119378857,-0.08204944464349695,-0.04116766467065869,39066.0,5414883.0,114.63685212246476,172.65023367841872,2.64,498.33,18781.17,136252.87,2.233333333333334,10334633.0,6.7
evora,1T2019,2019,1,2019-01-01,846.0,,6.740519359606223,-0.00936768149882905,-0.04801200300075015,36954.0,5261090.0,117.7466059092851,163.31635527958545,2.8666666666666667,445.76,19226.93,148342.92,2.366666666666667,10354446.0,6.9
evora,2T2019,2019,2,2019-04-01,864.6666666666666,5.45,6.762344076208279,0.022064617809298692,0.0011578541103820505,36681.0,5414806.0,122.08880842455076,162.10984542973628,3.1566666666666667,415.35,19642.28,148342.92,2.466666666666667,10354446.0,6.300000000000001
evora,3T2019,2019,3,2019-07-01,852.6666666666666,6.566666666666666,6.748368693470678,-0.013878180416345365,-0.08348262271587248,39554.0,5800028.0,121.2757031962132,174.80692527814915,2.4133333333333336,418.47,20060.75,148342.92,2.4000000000000004,10354446.0,6.2
evora,4T2019,2019,4,2019-10-01,848.0,6.9,6.742880635791903,-0.005473025801407294,-0.007025761124121788,41676.0,6136268.0,121.77339389322496,184.18499817697688,2.1866666666666665,490.46,20551.21,148342.92,2.4000000000000004,10354446.0,6.800000000000001
evora,1T2020,2020,1,2020-01-01,898.3333333333334,8.2,6.800541194674988,0.0593553459119498,0.061859732072498064,36399.0,5785538.0,131.4584231641285,160.86356052989206,2.21,468.51,21019.72,150377.77,2.533333333333333,10384846.0,6.9
