param,coef,std_err,t_stat,p_value
Intercept,6.529810033591208,0.04431672498384655,147.3441468423338,0.0
t,0.017976765785085745,0.0015641063213430633,11.493314450420158,0.0
mortgage_rate_fixed,0.034672898550145985,0.008715159441809008,3.9784583152673707,7.97094747009286e-05
volume_index,9.257607887905356e-05,0.00012175305493076364,0.760359392474366,0.44740106983155736
fdi_real_estate_transactions_meur,-1.3161490054298666e-05,1.8065371397650353e-05,-0.728547991878567,0.4666220294660164
